Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.HeaderEntry,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; value
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.HeaderEntry,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.Reader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.Reader,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: maxBufferSize; in; referenceSet; headerTable; emittedHeaders; bufferSize; bytesLeft
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.Writer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: out
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Hpack.Writer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Http20Draft06,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Http20Draft06.Reader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: in; client; hpackReader
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Http20Draft06.Reader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Http20Draft06.Writer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: out; client; hpackBuffer; hpackWriter
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Http20Draft06.Writer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,IncomingStreamHandler,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SpdyConnection; IncomingStreamHandler; SpdyStream
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,NameValueBlockReader,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Spdy3; NameValueBlockReader
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,NameValueBlockReader.FillableInflaterInputStream,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,NameValueBlockReader.FillableInflaterInputStream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Spdy3.Reader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: in; client; nameValueBlockReader
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Spdy3.Reader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Spdy3.Writer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: out; nameValueBlockBuffer; nameValueBlockOut; client
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,Spdy3.Writer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JsonHunt_mobile-app-scaffolding,com.squareup.okhttp.internal.spdy,SpdyConnection.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
