Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime.MinimizeNumberOfUsedGroupsOfTimeContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iUnassignment; iLimit; iUsage
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime.MinimizeNumberOfUsedGroupsOfTimeContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedRoomsConstraint,Multifaceted Abstraction,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.8
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedRoomsConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedRoomsConstraint.MinimizeNumberOfUsedRoomsConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iUnassignment; iLimit; iUsedRooms
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedRoomsConstraint.MinimizeNumberOfUsedRoomsConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,NoStudentOnlineConflicts,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint.RoomConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iResource; iLastUselessHalfHours; iLastBrokenTimePatterns
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint.RoomConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
